Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2014,4 Year,10386,Coconino County Accommodation School District,85842,Ponderosa High School,Coconino,Male,26,60,43.33
2014,4 Year,10386,Coconino County Accommodation School District,85842,Ponderosa High School,Coconino,Migrant,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,85842,Ponderosa High School,Coconino,Students With Disabilities,7,20,35
2014,4 Year,10386,Coconino County Accommodation School District,85842,Ponderosa High School,Coconino,White,11,24,45.83
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,All,16,29,55.17
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,American Indian or Alaska Native,10,22,45.45
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Bottom25,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Economically Disadvantaged,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Female,6,13,46.15
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Hispanic or Latino,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Limited English Proficient,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Male,10,16,62.5
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Migrant,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Multiple Races,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,Students With Disabilities,*,*,*
2014,4 Year,10386,Coconino County Accommodation School District,81127,Tse'yaato' High School,Coconino,White,*,*,*
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,All,30,31,96.77
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Asian,*,*,*
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Black/African American,*,*,*
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Bottom25,*,*,*
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Economically Disadvantaged,18,18,100
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Female,14,15,93.33
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Hispanic or Latino,14,14,100
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Limited English Proficient,*,*,*
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Male,16,16,100
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Migrant,*,*,*
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Students With Disabilities,*,*,*
2014,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,White,12,13,92.31
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,All,16,22,72.73
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Bottom25,*,*,*
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Economically Disadvantaged,11,14,78.57
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Female,*,*,*
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Limited English Proficient,*,*,*
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Male,10,14,71.43
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Migrant,*,*,*
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Students With Disabilities,*,*,*
2014,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,White,16,22,72.73
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,All,*,*,*
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,Bottom25,*,*,*
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,Economically Disadvantaged,*,*,*
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,Female,*,*,*
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,Limited English Proficient,*,*,*
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,Migrant,*,*,*
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,Students With Disabilities,*,*,*
2014,4 Year,4370,Colorado City Unified District,91242,ElCapOnline,Mohave,White,*,*,*
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,All,13,57,22.81
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Bottom25,*,*,*
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Economically Disadvantaged,9,33,27.27
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Female,4,22,18.18
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Hispanic or Latino,6,30,20
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Limited English Proficient,*,*,*
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Male,9,35,25.71
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Migrant,*,*,*
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Multiple Races,*,*,*
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,Students With Disabilities,*,*,*
2014,4 Year,4381,Colorado River Union High School District,90858,Colorado River Union High School District-Online,Mohave,White,6,25,24
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,All,247,346,71.39
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Asian,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Black/African American,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Bottom25,51,79,64.56
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Economically Disadvantaged,140,202,69.31
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Female,137,181,75.69
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Hispanic or Latino,82,125,65.6
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Limited English Proficient,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Male,110,165,66.67
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Migrant,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Multiple Races,11,15,73.33
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Native Hawaiian or Pacific Islander,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Students With Disabilities,24,43,55.81
2014,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,White,144,193,74.61
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,All,125,149,83.89
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,American Indian or Alaska Native,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Black/African American,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Bottom25,23,27,85.19
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Economically Disadvantaged,77,93,82.8
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Female,62,71,87.32
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Hispanic or Latino,32,39,82.05
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Limited English Proficient,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Male,63,78,80.77
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Migrant,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Multiple Races,*,*,*
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Students With Disabilities,15,17,88.24
2014,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,White,83,97,85.57
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,All,25,137,18.25
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,American Indian or Alaska Native,*,*,*
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Black/African American,2,20,10
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Bottom25,*,*,*
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Economically Disadvantaged,*,*,*
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Female,13,61,21.31
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Hispanic or Latino,6,45,13.33
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Limited English Proficient,*,*,*
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Male,12,76,15.79
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Migrant,*,*,*
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Multiple Races,*,*,*
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Native Hawaiian or Pacific Islander,*,*,*
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Students With Disabilities,8,31,25.81
2014,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,White,15,65,23.08
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,All,20,25,80
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,American Indian or Alaska Native,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Asian,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Bottom25,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Economically Disadvantaged,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Female,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Hispanic or Latino,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Limited English Proficient,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Male,12,15,80
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Migrant,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,Students With Disabilities,*,*,*
2014,4 Year,90533,"Compass Points International, Inc",88388,Northpoint Expeditionary Learning Academy,Yavapai,White,19,22,86.36
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,All,113,181,62.43
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,American Indian or Alaska Native,19,35,54.29
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Black/African American,11,22,50
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Bottom25,19,36,52.78
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Economically Disadvantaged,67,101,66.34
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Female,67,93,72.04
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Hispanic or Latino,48,75,64
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Limited English Proficient,*,*,*
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Male,46,88,52.27
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Migrant,*,*,*
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Students With Disabilities,13,23,56.52
2014,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,White,35,49,71.43
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,All,100,147,68.03
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,American Indian or Alaska Native,*,*,*
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Asian,*,*,*
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Black/African American,9,13,69.23
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Bottom25,16,22,72.73
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Economically Disadvantaged,55,75,73.33
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Female,54,73,73.97
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Hispanic or Latino,34,46,73.91
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Limited English Proficient,*,*,*
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Male,46,74,62.16
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Migrant,*,*,*
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Multiple Races,*,*,*
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Native Hawaiian or Pacific Islander,*,*,*
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Students With Disabilities,18,22,81.82
2014,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,White,46,71,64.79
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,All,20,27,74.07
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,American Indian or Alaska Native,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Black/African American,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Bottom25,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Economically Disadvantaged,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Female,15,16,93.75
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Hispanic or Latino,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Limited English Proficient,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Male,5,11,45.45
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Migrant,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Multiple Races,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Students With Disabilities,*,*,*
2014,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,White,10,14,71.43
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,All,*,*,*
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,Black/African American,*,*,*
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,Bottom25,*,*,*
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,Economically Disadvantaged,*,*,*
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,Female,*,*,*
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,Limited English Proficient,*,*,*
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,Migrant,*,*,*
2014,4 Year,4487,Cottonwood-Oak Creek Elementary District,91290,Arizona International School - Closed,Yavapai,Students With Disabilities,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,All,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Black/African American,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Bottom25,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Economically Disadvantaged,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Female,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Hispanic or Latino,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Limited English Proficient,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Male,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Migrant,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,Students With Disabilities,*,*,*
2014,4 Year,79074,Country Gardens Charter Schools,79102,Country Gardens Charter School,Maricopa,White,*,*,*
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,All,14,23,60.87
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,American Indian or Alaska Native,10,18,55.56
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Bottom25,*,*,*
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Economically Disadvantaged,10,18,55.56
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Female,*,*,*
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Hispanic or Latino,*,*,*
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Limited English Proficient,*,*,*
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Male,9,15,60
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Migrant,*,*,*
2014,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Students With Disabilities,*,*,*
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,All,14,29,48.28
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,American Indian or Alaska Native,*,*,*
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Bottom25,*,*,*
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Economically Disadvantaged,12,24,50
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Female,6,14,42.86
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Hispanic or Latino,13,26,50
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Limited English Proficient,*,*,*
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Male,8,15,53.33
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Migrant,*,*,*
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Students With Disabilities,*,*,*
2014,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,White,*,*,*
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,All,1,51,1.96
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,American Indian or Alaska Native,*,*,*
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Black/African American,*,*,*
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Bottom25,0,16,0
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Economically Disadvantaged,0,17,0
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Female,1,23,4.35
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Hispanic or Latino,0,12,0
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Limited English Proficient,*,*,*
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Male,0,28,0
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Migrant,*,*,*
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Multiple Races,*,*,*
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,Students With Disabilities,*,*,*
2014,4 Year,79049,Daisy Education Corporation dba Sonoran Science Academy,79127,Sonoran Science Academy - Tucson,Pima,White,1,34,2.94
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,All,14,16,87.5
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Black/African American,*,*,*
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Bottom25,*,*,*
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Economically Disadvantaged,12,14,85.71
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Female,*,*,*
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Hispanic or Latino,*,*,*
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Limited English Proficient,*,*,*
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Male,11,12,91.67
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Migrant,*,*,*
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,Students With Disabilities,*,*,*
2014,4 Year,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,80974,Sonoran Science Academy - Phoenix,Maricopa,White,10,11,90.91
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,All,14,19,73.68
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Black/African American,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Bottom25,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Economically Disadvantaged,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Female,6,11,54.55
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Hispanic or Latino,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Limited English Proficient,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Male,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Migrant,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,Students With Disabilities,*,*,*
2014,4 Year,79496,"Deer Valley Charter Schools, Inc.",79506,Deer Valley Academy,Maricopa,White,9,12,75
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,All,306,370,82.7
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,American Indian or Alaska Native,*,*,*
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Asian,16,17,94.12
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Black/African American,12,17,70.59
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Bottom25,62,81,76.54
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Economically Disadvantaged,104,132,78.79
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Female,166,185,89.73
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Hispanic or Latino,73,93,78.49
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Limited English Proficient,*,*,*
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Male,140,185,75.68
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Migrant,*,*,*
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Multiple Races,*,*,*
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Students With Disabilities,23,35,65.71
2014,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,White,194,230,84.35
2014,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,All,532,568,93.66
2014,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,American Indian or Alaska Native,*,*,*
2014,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Asian,10,11,90.91
