Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Economically Disadvantaged,5,32,15.63
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Female,4,21,19.05
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Hispanic or Latino,4,24,16.67
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Male,6,23,26.09
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Migrant,*,*,*
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Multiple Races,*,*,*
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,Students With Disabilities,*,*,*
2017,4 Year,79213,Academy with Community Partners  Inc,10795,Academy with Community Partners,Maricopa,White,4,14,28.57
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,All,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,Economically Disadvantaged,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,Female,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,Hispanic or Latino,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,Limited English Proficient,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,Male,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,Migrant,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,Students With Disabilities,*,*,*
2017,4 Year,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Pima,White,*,*,*
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,All,60,77,77.92
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Economically Disadvantaged,*,*,*
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Female,27,33,81.82
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Hispanic or Latino,*,*,*
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Male,33,44,75
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Migrant,*,*,*
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Students With Disabilities,*,*,*
2017,4 Year,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,White,57,73,78.08
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,All,329,381,86.35
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Asian,11,11,100
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Black/African American,27,39,69.23
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Economically Disadvantaged,196,225,87.11
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Female,167,185,90.27
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Hispanic or Latino,209,237,88.19
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Male,162,196,82.65
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Migrant,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Multiple Races,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Students With Disabilities,27,36,75
2017,4 Year,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,White,72,84,85.71
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,All,397,439,90.43
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Asian,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Black/African American,52,55,94.55
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Economically Disadvantaged,187,205,91.22
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Female,174,188,92.55
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Hispanic or Latino,197,218,90.37
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Male,223,251,88.84
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Migrant,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Multiple Races,16,18,88.89
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Students With Disabilities,43,49,87.76
2017,4 Year,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,White,117,132,88.64
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,All,516,580,88.97
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Asian,39,42,92.86
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Black/African American,41,52,78.85
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Economically Disadvantaged,111,129,86.05
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Female,263,293,89.76
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Hispanic or Latino,198,219,90.41
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Male,253,287,88.15
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Migrant,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Multiple Races,23,28,82.14
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Students With Disabilities,41,47,87.23
2017,4 Year,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,White,202,226,89.38
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,All,442,489,90.39
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Asian,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Black/African American,17,19,89.47
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Economically Disadvantaged,107,116,92.24
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Female,230,251,91.63
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Hispanic or Latino,171,181,94.48
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Male,212,238,89.08
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Migrant,*,*,*
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Multiple Races,17,21,80.95
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Students With Disabilities,38,44,86.36
2017,4 Year,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,White,225,256,87.89
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,All,7,16,43.75
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Black/African American,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Economically Disadvantaged,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Female,5,12,41.67
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Hispanic or Latino,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Male,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Migrant,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Multiple Races,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,Students With Disabilities,*,*,*
2017,4 Year,90758,"Ahwatukee Foothills Prep Early College High School, Inc.",91246,Valiant Academy,Maricopa,White,*,*,*
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,All,21,67,31.34
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Asian,*,*,*
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Black/African American,*,*,*
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Economically Disadvantaged,14,54,25.93
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Female,10,23,43.48
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Hispanic or Latino,13,52,25
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Male,11,44,25
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Migrant,*,*,*
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Multiple Races,*,*,*
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,Students With Disabilities,5,11,45.45
2017,4 Year,79053,AIBT Non-Profit Charter High School - Phoenix,79123,RCB Medical Arts Academy,Maricopa,White,*,*,*
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,All,33,35,94.29
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,American Indian or Alaska Native,*,*,*
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Asian,*,*,*
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Economically Disadvantaged,26,26,100
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Female,16,17,94.12
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Hispanic or Latino,22,24,91.67
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Limited English Proficient,*,*,*
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Male,17,18,94.44
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Migrant,*,*,*
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,Students With Disabilities,*,*,*
2017,4 Year,4409,Ajo Unified District,6292,Ajo High School,Pima,White,*,*,*
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,All,73,95,76.84
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,American Indian or Alaska Native,*,*,*
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,Economically Disadvantaged,73,95,76.84
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,Female,44,50,88
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,Hispanic or Latino,70,92,76.09
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,Limited English Proficient,*,*,*
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,Male,29,45,64.44
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,Migrant,*,*,*
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,Students With Disabilities,*,*,*
2017,4 Year,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,80996,Alta Vista High School,Pima,White,*,*,*
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,All,31,70,44.29
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,American Indian or Alaska Native,*,*,*
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Asian,*,*,*
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Economically Disadvantaged,30,51,58.82
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Female,20,35,57.14
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Hispanic or Latino,10,16,62.5
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Limited English Proficient,*,*,*
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Male,11,35,31.43
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Migrant,*,*,*
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Multiple Races,*,*,*
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,Students With Disabilities,*,*,*
2017,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,White,21,50,42
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,All,39,101,38.61
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Black/African American,*,*,*
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Economically Disadvantaged,26,78,33.33
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Female,27,49,55.1
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Hispanic or Latino,27,79,34.18
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Male,12,52,23.08
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Migrant,*,*,*
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Multiple Races,*,*,*
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Students With Disabilities,*,*,*
2017,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,White,10,13,76.92
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,All,28,70,40
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Black/African American,*,*,*
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Economically Disadvantaged,10,29,34.48
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Female,13,27,48.15
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Hispanic or Latino,7,26,26.92
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Male,15,43,34.88
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Migrant,*,*,*
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Multiple Races,*,*,*
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Students With Disabilities,*,*,*
2017,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,White,13,23,56.52
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,All,38,133,28.57
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Asian,*,*,*
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Black/African American,7,25,28
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Economically Disadvantaged,21,78,26.92
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Female,18,56,32.14
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Hispanic or Latino,26,92,28.26
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Male,20,77,25.97
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Migrant,*,*,*
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Multiple Races,*,*,*
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Students With Disabilities,4,12,33.33
2017,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,White,3,11,27.27
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,All,84,256,32.81
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Asian,*,*,*
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Black/African American,13,35,37.14
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Economically Disadvantaged,68,205,33.17
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Female,54,119,45.38
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Hispanic or Latino,47,156,30.13
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Limited English Proficient,*,*,*
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Male,30,137,21.9
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Migrant,*,*,*
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Multiple Races,*,*,*
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Students With Disabilities,15,35,42.86
2017,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,White,20,54,37.04
2017,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,All,70,168,41.67
2017,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,American Indian or Alaska Native,*,*,*
2017,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Asian,*,*,*
2017,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Black/African American,14,33,42.42
2017,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Economically Disadvantaged,70,161,43.48
